rotation number,time after start [s]
1,3.7121758460998535
2,3.7144908905029297
3,5.649616718292236
4,5.65168309211731
5,7.09510612487793
6,7.097211837768555
7,8.325345754623413
8,8.327324390411377
9,9.418465852737427
10,9.420503377914429
11,10.414710998535156
12,10.416833877563477
13,11.335191249847412
14,11.337304592132568
15,12.198169946670532
16,12.20014762878418
17,13.014844417572021
18,13.016987562179565
19,13.793787240982056
20,13.796020030975342
21,14.539638757705688
22,14.54172158241272
23,15.25715684890747
24,15.259207010269165
25,15.949940919876099
26,15.951927900314331
27,16.621006965637207
28,16.623028993606567
29,17.273425579071045
30,17.275400400161743
31,17.908977508544922
32,17.91093134880066
33,18.529210805892944
34,18.531152725219727
35,19.135294914245605
36,19.1374294757843
37,19.728423833847046
38,19.730462789535522
39,20.31017303466797
40,20.312166213989258
41,20.88110637664795
42,20.88314127922058
43,21.441869735717773
44,21.44383931159973
45,21.993346214294434
46,21.995312452316284
47,22.536035299301147
48,22.53808093070984
49,23.070460081100464
50,23.07248616218567
51,23.597142934799194
52,23.599140167236328
53,24.116551876068115
54,24.118577003479004
55,24.629579067230225
56,24.631500959396362
57,25.136488437652588
58,25.13856863975525
59,25.637492895126343
60,25.63944983482361
61,26.13289523124695
62,26.13479995727539
63,26.62277579307556
64,26.624583959579468
65,27.10749387741089
66,27.10958218574524
67,27.58719277381897
68,27.58918309211731
69,28.062007427215576
70,28.06383442878723
71,28.532317399978638
72,28.534225940704346
73,28.998088598251343
74,28.99998927116394
75,29.4593985080719
76,29.461307287216187
77,29.916409015655518
78,29.918297290802002
79,30.369184494018555
80,30.371005535125732
81,30.818039894104004
82,30.819950103759766
83,31.2631413936615
84,31.26503586769104
85,31.7044997215271
86,31.706396102905273
87,32.14239835739136
88,32.14423751831055
89,32.57702898979187
90,32.578845262527466
91,33.0130250453949
92,33.01490116119385
93,33.46046304702759
94,33.462353229522705
95,33.920756578445435
96,33.9225800037384
97,34.39483308792114
98,34.396652936935425
99,34.88406443595886
100,34.886022329330444
101,35.3895788192749
102,35.39141654968262
103,35.91292595863342
104,35.914743185043335
105,36.4554979801178
106,36.45742154121399
107,37.01942300796509
108,37.02145290374756
109,37.60694742202759
110,37.60886025428772
111,38.2202205657959
112,38.22211503982544
113,38.86302900314331
114,38.86498546600342
115,39.53931283950806
116,39.54124069213867
117,40.2536096572876
118,40.25545048713684
119,41.012399196624756
120,41.014498233795166
121,41.82299566268921
122,41.824939250946045
123,42.695693016052246
124,42.697606325149536
125,43.64507174491882
126,43.64718508720398
127,44.690412521362305
128,44.69234371185303
129,45.86488604545593
130,45.866910219192505
131,47.22102355957031
132,47.22296905517578
133,48.85357046127319
134,48.85555672645569
135,51.01309585571289
136,51.01504302024841
137,54.867902994155884
138,54.87000107765198
139,57.31208395957947
