rotation number,time after start [s]
1,1.8964405059814453
2,1.898634433746338
3,2.153812885284424
4,2.1557412147521973
5,2.2633883953094482
6,2.265322208404541
7,2.3481760025024414
8,2.3500442504882812
9,2.4206862449645996
10,2.422513723373413
11,2.4860355854034424
12,2.487908363342285
13,2.5464868545532227
14,2.548372268676758
15,2.601900100708008
16,2.6037380695343018
17,2.656170606613159
18,2.658022165298462
19,2.7056424617767334
20,2.7074925899505615
21,2.7523610591888428
22,2.754171133041382
23,2.7984538078308105
24,2.800408124923706
25,2.842949151992798
26,2.8449954986572266
27,2.8850886821746826
28,2.8869309425354004
29,2.9265496730804443
30,2.928664207458496
31,2.968203544616699
32,2.9701457023620605
33,3.0083742141723633
34,3.0102343559265137
35,3.046283483505249
36,3.048283338546753
37,3.0833663940429688
38,3.0853328704833984
39,3.120804786682129
40,3.122654438018799
41,3.158447504043579
42,3.1603500843048096
43,3.195258855819702
44,3.197197198867798
45,3.231152057647705
46,3.2330989837646484
47,3.2661190032958984
48,3.267972469329834
49,3.300652027130127
50,3.3024845123291016
51,3.3352084159851074
52,3.337221622467041
53,3.3699934482574463
54,3.371856927871704
55,3.404912233352661
56,3.406754732131958
57,3.439699172973633
58,3.441659450531006
59,3.4741015434265137
60,3.476128101348877
61,3.5083200931549072
62,3.5101094245910645
63,3.54235577583313
64,3.544144630432129
65,3.5763473510742188
66,3.5780723094940186
67,3.610198736190796
68,3.6119706630706787
69,3.6436328887939453
70,3.645434617996216
71,3.676421880722046
72,3.67813777923584
73,3.7084145545959473
74,3.710205554962158
75,3.7394731044769287
76,3.7413179874420166
77,3.7699406147003174
78,3.7716641426086426
79,3.8002066612243652
80,3.801924467086792
81,3.830230951309204
82,3.831951141357422
83,3.8599679470062256
84,3.8618462085723877
85,3.8894035816192627
86,3.8911449909210205
87,3.91839599609375
88,3.92018723487854
89,3.9468703269958496
90,3.9487743377685547
91,3.9749834537506104
92,3.9768126010894775
93,4.003061532974243
94,4.004880905151367
95,4.032262802124023
96,4.0339860916137695
97,4.063176155090332
98,4.065021276473999
99,4.096369981765747
100,4.098132610321045
101,4.132184028625488
102,4.133938312530518
103,4.171347379684448
104,4.17314600944519
105,4.214995622634888
106,4.21678352355957
107,4.264649152755737
108,4.2664172649383545
109,4.323066473007202
110,4.3248865604400635
111,4.395468235015869
112,4.397342681884766
113,4.4911956787109375
114,4.493028879165649
115,4.65542197227478
116,4.657273530960083
117,7.773644924163818
