rotation number,time after start [s]
1,1.3005588054656982
2,1.3027706146240234
3,3.401242256164551
4,3.4033117294311523
5,4.451399564743042
6,4.453521728515625
7,5.273532867431641
8,5.2754950523376465
9,5.978083372116089
10,5.980088710784912
11,6.6080615520477295
12,6.610201120376587
13,7.182178497314453
14,7.184162855148315
15,7.714057922363281
16,7.715979337692261
17,8.212751626968384
18,8.21471118927002
19,8.685301303863525
20,8.687311172485352
21,9.135590076446533
22,9.13773512840271
23,9.566589117050171
24,9.568661451339722
25,9.981094598770142
26,9.98302936553955
27,10.380557775497437
28,10.382585763931274
29,10.765913724899292
30,10.76792025566101
31,11.138871192932129
32,11.141055345535278
33,11.50130319595337
34,11.50326132774353
35,11.854115009307861
36,11.856067419052124
37,12.198197364807129
38,12.200114011764526
39,12.53395676612854
40,12.535985946655273
41,12.862052202224731
42,12.864023685455322
43,13.183172941207886
44,13.185286521911621
45,13.497842073440552
46,13.499801874160767
47,13.806539535522461
48,13.808570384979248
49,14.109619379043579
50,14.111544609069824
51,14.407287359237671
52,14.409258127212524
53,14.70003604888916
54,14.702099323272705
55,14.988113641738892
56,14.990247249603271
57,15.272727966308594
58,15.280004739761353
59,15.551472663879395
60,15.55376648902893
61,15.827134370803833
62,15.82921576499939
63,16.099170446395874
64,16.101240634918213
65,16.3676016330719
66,16.369540691375732
67,16.632595539093018
68,16.63447856903076
69,16.8943133354187
70,16.896132946014404
71,17.152915716171265
72,17.154756784439087
73,17.40851855278015
74,17.410330295562744
75,17.661144733428955
76,17.662938833236694
77,17.910947799682617
78,17.912925243377686
79,18.157992124557495
80,18.159788846969604
81,18.402378797531128
82,18.404172658920288
83,18.644256353378296
84,18.646183490753174
85,18.883688926696777
86,18.88554620742798
87,19.120754957199097
88,19.122519731521606
89,19.3556125164032
90,19.357465028762817
91,19.589042901992798
92,19.59091067314148
93,19.824455738067627
94,19.826261520385742
95,20.062341690063477
96,20.064131021499634
97,20.30288004875183
98,20.304757833480835
99,20.54603910446167
100,20.54790949821472
101,20.791941165924072
102,20.793842315673828
103,21.040640592575073
104,21.04244828224182
105,21.29220724105835
106,21.294044971466064
107,21.546760320663452
108,21.5485942363739
109,21.804367780685425
110,21.806225061416626
111,22.06506323814392
112,22.06685495376587
113,22.329006910324097
114,22.3307945728302
115,22.596285343170166
116,22.59821629524231
117,22.86701512336731
118,22.86891508102417
119,23.141295194625854
120,23.143105030059814
121,23.419261693954468
122,23.421154975891113
123,23.701029062271118
124,23.702834844589233
125,23.98668384552002
126,23.988510608673096
127,24.27646493911743
128,24.2783100605011
129,24.5703706741333
130,24.572265625
131,24.868751049041748
132,24.87056565284729
133,25.17163872718811
134,25.17351460456848
135,25.479248523712158
136,25.481202125549316
137,25.791739225387573
138,25.793587923049927
139,26.109399557113647
140,26.111166954040527
141,26.43246293067932
142,26.434317588806152
143,26.761011123657227
144,26.762900352478027
145,27.09548258781433
146,27.09737467765808
147,27.43609642982483
148,27.438006162643433
149,27.783149003982544
150,27.78512740135193
151,28.136881589889526
152,28.138671159744263
153,28.4976806640625
154,28.49945592880249
155,28.86588454246521
156,28.867790460586548
157,29.24185276031494
158,29.24366807937622
159,29.626007080078125
160,29.62781286239624
161,30.018771171569824
162,30.020678520202637
163,30.420649766921997
164,30.422441005706787
165,30.832367420196533
166,30.83428978919983
167,31.254230499267578
168,31.25606608390808
169,31.687150239944458
170,31.689057111740112
171,32.131866216659546
172,32.13382267951965
173,32.58910632133484
174,32.590999126434326
175,33.0598521232605
176,33.0617401599884
177,33.54511737823486
178,33.54698991775513
179,34.04637384414673
180,34.04820132255554
181,34.56492304801941
182,34.56678771972656
183,35.10201287269592
184,35.10388994216919
185,35.6597855091095
186,35.66168713569641
187,36.240296363830566
188,36.24216389656067
189,36.84573554992676
190,36.84765291213989
191,37.47930598258972
192,37.48121213912964
193,38.14435911178589
194,38.146233320236206
195,38.846131563186646
196,38.84803342819214
197,39.58995270729065
198,39.59176731109619
199,40.38229250907898
200,40.384124755859375
201,41.233309507369995
202,41.23521065711975
203,42.155131101608276
204,42.15709185600281
205,43.16597628593445
206,43.1678946018219
207,44.294413328170776
208,44.29630970954895
209,45.58080697059631
210,45.58292245864868
211,47.107282400131226
212,47.10934281349182
213,49.04524326324463
214,49.04716467857361
215,51.99815058708191
216,52.00007462501526
217,54.59710216522217
