rotation number,time after start [s]
1,3.1769402027130127
2,3.179105520248413
3,3.478916645050049
4,3.480928659439087
5,3.7343406677246094
6,3.7363131046295166
7,3.9725749492645264
8,3.9744744300842285
9,4.210038423538208
10,4.212047576904297
11,4.448631763458252
12,4.450596570968628
13,4.682496547698975
14,4.6845784187316895
15,4.915720701217651
16,4.917685508728027
17,5.149860143661499
18,5.151995420455933
19,5.382341623306274
20,5.384334087371826
21,5.610623598098755
22,5.612619400024414
23,5.8393635749816895
24,5.841404676437378
25,6.070159673690796
26,6.072113037109375
27,6.300655364990234
28,6.302530527114868
29,6.525371789932251
30,6.527310132980347
31,6.755400896072388
32,6.757375717163086
33,6.9840052127838135
34,6.985913038253784
35,7.21101975440979
36,7.213210105895996
37,7.4382712841033936
38,7.447176456451416
39,7.6597254276275635
40,7.6620423793792725
41,7.890372037887573
42,7.892409563064575
43,8.125066757202148
44,8.126983642578125
45,8.353397846221924
46,8.355292081832886
47,8.583457469940186
48,8.585422277450562
49,8.811812400817871
50,8.813884973526001
51,9.042492866516113
52,9.0444974899292
53,9.270078182220459
54,9.272244453430176
55,9.496003866195679
56,9.497917175292969
57,9.723259687423706
58,9.725240230560303
59,9.951728105545044
60,9.953678369522095
61,10.180692911148071
62,10.18254017829895
63,10.411140203475952
64,10.413039445877075
65,10.64083456993103
66,10.642618417739868
67,10.87157940864563
68,10.87346339225769
69,11.10034728050232
70,11.102144479751587
71,11.329525709152222
72,11.33139944076538
73,11.56278395652771
74,11.564838647842407
75,11.793484449386597
76,11.795301675796509
77,12.02174687385559
78,12.023558855056763
79,12.252453565597534
80,12.254247903823853
81,12.481434345245361
82,12.483218908309937
83,12.71294903755188
84,12.714716911315918
85,12.943391799926758
86,12.9452486038208
87,13.175294876098633
88,13.177279472351074
89,13.416430711746216
90,13.418266773223877
91,17.302953243255615
