rotation number,time after start [s]
1,4.431516647338867
2,4.433666706085205
3,4.602930068969727
4,4.604875564575195
5,4.707167625427246
6,4.709065675735474
7,4.790766000747681
8,4.792706251144409
9,4.86381983757019
10,4.865656614303589
11,4.929222822189331
12,4.931331396102905
13,4.989369630813599
14,4.9912965297698975
15,5.046295166015625
16,5.048369884490967
17,5.100573301315308
18,5.102437496185303
19,5.150164604187012
20,5.152052640914917
21,5.197773218154907
22,5.199690580368042
23,5.245052814483643
24,5.247065544128418
25,5.289673089981079
26,5.291554927825928
27,5.332453489303589
28,5.334298133850098
29,5.37524676322937
30,5.377090692520142
31,5.41676926612854
32,5.418651819229126
33,5.456161737442017
34,5.4580018520355225
35,5.494288682937622
36,5.496262311935425
37,5.532293081283569
38,5.534108400344849
39,5.570269346237183
40,5.572222948074341
41,5.607642889022827
42,5.609428405761719
43,5.644245386123657
44,5.646094560623169
45,5.679811477661133
46,5.681617021560669
47,5.7146570682525635
48,5.71649694442749
49,5.749495029449463
50,5.751362562179565
51,5.784782648086548
52,5.78662109375
53,5.820333242416382
54,5.822169065475464
55,5.855744123458862
56,5.857552528381348
57,5.890751123428345
58,5.892517566680908
59,5.925206184387207
60,5.9270405769348145
61,5.959203004837036
62,5.960989713668823
63,5.9927897453308105
64,5.9944751262664795
65,6.025983810424805
66,6.027708292007446
67,6.0588274002075195
68,6.060488700866699
69,6.091188192367554
70,6.092923641204834
71,6.122711420059204
72,6.124387979507446
73,6.153455495834351
74,6.15521502494812
75,6.184176921844482
76,6.185842990875244
77,6.2150561809539795
78,6.216765403747559
79,6.245870590209961
80,6.247638702392578
81,6.27610969543457
82,6.277795076370239
83,6.305622339248657
84,6.307375907897949
85,6.334614515304565
86,6.336321830749512
87,6.3630805015563965
88,6.364766836166382
89,6.391232967376709
90,6.392936944961548
91,6.419280767440796
92,6.421031713485718
93,6.447314500808716
94,6.449013948440552
95,6.47625470161438
96,6.477991819381714
97,6.506859302520752
98,6.508594512939453
99,6.539440393447876
100,6.541143417358398
101,6.574281215667725
102,6.576044797897339
103,6.611995458602905
104,6.6137285232543945
105,6.653169870376587
106,6.654974460601807
107,6.698966979980469
108,6.700733661651611
109,6.751201152801514
110,6.752940654754639
111,6.81324577331543
112,6.815068244934082
113,6.891979694366455
114,6.893820762634277
115,7.005990982055664
116,7.0078442096710205
117,12.13761830329895
