rotation number,time after start [s]
1,2.2352237701416016
2,2.237356662750244
3,3.9130232334136963
4,3.9150853157043457
5,4.923776626586914
6,4.925785064697266
7,5.7245073318481445
8,5.726519584655762
9,6.412948131561279
10,6.414936542510986
11,7.028081178665161
12,7.0300281047821045
13,7.591775417327881
14,7.593782424926758
15,8.115819692611694
16,8.117777824401855
17,8.607638835906982
18,8.609643697738647
19,9.073468446731567
20,9.075462341308594
21,9.517989158630371
22,9.520110607147217
23,9.94347596168518
24,9.945395708084106
25,10.352742433547974
26,10.354684352874756
27,10.74738097190857
28,10.749332189559937
29,11.12966012954712
30,11.131752967834473
31,11.500611782073975
32,11.502556085586548
33,11.861347675323486
34,11.863370656967163
35,12.212639093399048
36,12.214555978775024
37,12.554924964904785
38,12.556913614273071
39,12.889198541641235
40,12.89132022857666
41,13.216030836105347
42,13.218109846115112
43,13.536163806915283
44,13.53809928894043
45,13.85001277923584
46,13.852006912231445
47,14.157934427261353
48,14.159971952438354
49,14.460180759429932
50,14.462091207504272
51,14.756970167160034
52,14.75886607170105
53,15.048833847045898
54,15.050849437713623
55,15.336097002029419
56,15.338143348693848
57,15.618883609771729
58,15.620942831039429
59,15.897691249847412
60,15.899673461914062
61,16.17264676094055
62,16.17449927330017
63,16.44392442703247
64,16.445753574371338
65,16.71164870262146
66,16.71344757080078
67,16.97603678703308
68,16.97784996032715
69,17.237162828445435
70,17.23902702331543
71,17.49523115158081
72,17.49712061882019
73,17.75023055076599
74,17.752136945724487
75,18.002350568771362
76,18.00421977043152
77,18.251656532287598
78,18.2534601688385
79,18.498204708099365
80,18.500136613845825
81,18.742164850234985
82,18.744046926498413
83,18.98361849784851
84,18.98541784286499
85,19.222689390182495
86,19.22462821006775
87,19.459453582763672
88,19.461243867874146
89,19.69553017616272
90,19.697351694107056
91,19.933875560760498
92,19.935800313949585
93,20.174867868423462
94,20.176737546920776
95,20.41851305961609
96,20.420382022857666
97,20.664950609207153
98,20.666748523712158
99,20.91426944732666
100,20.91613745689392
101,21.166471242904663
102,21.1683406829834
103,21.421671628952026
104,21.423590421676636
105,21.679956436157227
106,21.681740522384644
107,21.94140863418579
108,21.94330620765686
109,22.20614218711853
110,22.208009958267212
111,22.47421622276306
112,22.47618579864502
113,22.745808601379395
114,22.747680187225342
115,23.021044969558716
116,23.02283263206482
117,23.300015449523926
118,23.301884174346924
119,23.582809925079346
120,23.5847270488739
121,23.869529962539673
122,23.87135672569275
123,24.160388946533203
124,24.162153005599976
125,24.45551586151123
126,24.457333087921143
127,24.755038261413574
128,24.756899118423462
129,25.059263229370117
130,25.061147212982178
131,25.368136167526245
132,25.37002396583557
133,25.682063817977905
134,25.683982372283936
135,26.00115656852722
136,26.002934217453003
137,26.325753211975098
138,26.327937841415405
139,26.65593671798706
140,26.65784764289856
141,26.99215316772461
142,26.993961811065674
143,27.334534406661987
144,27.336509704589844
145,27.683457851409912
146,27.68527126312256
147,28.03921914100647
148,28.04103922843933
149,28.40206813812256
150,28.40395474433899
151,28.772489547729492
152,28.774252891540527
153,29.15089225769043
154,29.15277934074402
155,29.537665843963623
156,29.53960394859314
157,29.933342456817627
158,29.935254096984863
159,30.3383526802063
160,30.340291500091553
161,30.75336480140686
162,30.755279541015625
163,31.17905306816101
164,31.18093967437744
165,31.615968942642212
166,31.617856740951538
167,32.0648775100708
168,32.06669807434082
169,32.526572704315186
170,32.52847146987915
171,33.00225067138672
172,33.00412201881409
173,33.493048667907715
174,33.49495983123779
175,34.00001406669617
176,34.00182867050171
177,34.52484846115112
178,34.5266535282135
179,35.06915283203125
180,35.07099795341492
181,35.63461899757385
182,35.63656568527222
183,36.223670959472656
184,36.225523471832275
185,36.83847379684448
186,36.840468883514404
187,37.482872009277344
188,37.484835147857666
189,38.161072731018066
190,38.16293215751648
191,38.87750792503357
192,38.87939381599426
193,39.63927245140076
194,39.6411669254303
195,40.4539258480072
196,40.45585632324219
197,41.331854581832886
198,41.33368444442749
199,42.28792214393616
200,42.28981161117554
201,43.34269452095032
202,43.34461975097656
203,44.52963352203369
204,44.531595945358276
205,45.904295921325684
206,45.90623497962952
207,47.56976246833801
208,47.57183599472046
209,49.80166172981262
210,49.80383539199829
211,54.10397005081177
212,54.10593771934509
213,56.06763458251953
