rotation number,time after start [s]
1,1.4313812255859375
2,1.4335906505584717
3,2.3553285598754883
4,2.3573853969573975
5,2.993032932281494
6,2.995070695877075
7,3.5132205486297607
8,3.5151965618133545
9,3.964646577835083
10,3.96667218208313
11,4.37013840675354
12,4.372146368026733
13,4.741900444030762
14,4.743878364562988
15,5.087599992752075
16,5.089641332626343
17,5.412183046340942
18,5.4141809940338135
19,5.719087362289429
20,5.7210938930511475
21,6.011066675186157
22,6.013087749481201
23,6.290102005004883
24,6.292219161987305
25,6.557872772216797
26,6.559898853302002
27,6.8159263134002686
28,6.817846298217773
29,7.065179109573364
30,7.067167520523071
31,7.3065690994262695
32,7.3086206912994385
33,7.540823936462402
34,7.542773723602295
35,7.76850438117981
36,7.770437955856323
37,7.990103483200073
38,7.992109060287476
39,8.206175804138184
40,8.20817756652832
41,8.417222023010254
42,8.419145345687866
43,8.623388051986694
44,8.625380039215088
45,8.825236558914185
46,8.827139616012573
47,9.022969484329224
48,9.025036811828613
49,9.216946840286255
50,9.218858242034912
51,9.407345056533813
52,9.409364700317383
53,9.59434962272644
54,9.596359491348267
55,9.778234958648682
56,9.780261278152466
57,9.959119081497192
58,9.961098909378052
59,10.13723635673523
60,10.139129638671875
61,10.312697887420654
62,10.314562320709229
63,10.48568081855774
64,10.48762559890747
65,10.656289100646973
66,10.658066987991333
67,10.824657917022705
68,10.826459169387817
69,10.990960121154785
70,10.992811441421509
71,11.155260801315308
72,11.157197713851929
73,11.317701578140259
74,11.319479942321777
75,11.478288888931274
76,11.480138301849365
77,11.637166976928711
78,11.63892149925232
79,11.79441499710083
80,11.796306371688843
81,11.950126647949219
82,11.951981544494629
83,12.104347467422485
84,12.106123924255371
85,12.257135391235352
86,12.258910655975342
87,12.408571720123291
88,12.410347938537598
89,12.558677911758423
90,12.560551166534424
91,12.707582235336304
92,12.709421157836914
93,12.855476140975952
94,12.85729169845581
95,13.004176139831543
96,13.005940914154053
97,13.153898000717163
98,13.155892610549927
99,13.30466604232788
100,13.306438446044922
101,13.45653223991394
102,13.458337545394897
103,13.609496831893921
104,13.611257076263428
105,13.763619184494019
106,13.765378713607788
107,13.91885495185852
108,13.92069387435913
109,14.075345993041992
110,14.077210187911987
111,14.233075380325317
112,14.234854698181152
113,14.391924858093262
114,14.393757104873657
115,14.552025556564331
116,14.55386209487915
117,14.713316202163696
118,14.715139150619507
119,14.875880002975464
120,14.877933502197266
121,15.039549112319946
122,15.041403532028198
123,15.20434856414795
124,15.206238508224487
125,15.370189428329468
126,15.372120141983032
127,15.53723669052124
128,15.539051055908203
129,15.705433130264282
130,15.70719838142395
131,15.874782085418701
132,15.876600503921509
133,16.045334577560425
134,16.04707932472229
135,16.217034816741943
136,16.218770027160645
137,16.389888286590576
138,16.39174771308899
139,16.563889741897583
140,16.565675258636475
141,16.73905873298645
142,16.7409029006958
143,16.915414571762085
144,16.9173424243927
145,17.09296464920044
146,17.094823598861694
147,17.271713256835938
148,17.273550987243652
149,17.451709508895874
150,17.45351219177246
151,17.632970809936523
152,17.634754419326782
153,17.815535068511963
154,17.81731414794922
155,17.999324083328247
156,18.001149892807007
157,18.18452215194702
158,18.186620950698853
159,18.370965719223022
160,18.372861862182617
161,18.558805465698242
162,18.560720205307007
163,18.748037338256836
164,18.749839544296265
165,18.93868064880371
166,18.940632820129395
167,19.130802392959595
168,19.132754802703857
169,19.32433795928955
170,19.326141119003296
171,19.51936960220337
172,19.521385669708252
173,19.715943813323975
174,19.717729806900024
175,19.91408133506775
176,19.915919542312622
177,20.113802671432495
178,20.11572241783142
179,20.315123558044434
180,20.316965341567993
181,20.51811194419861
182,20.519965410232544
183,20.722781658172607
184,20.724621772766113
185,20.929174184799194
186,20.930970907211304
187,21.137314558029175
188,21.13918399810791
189,21.347276210784912
190,21.349146842956543
191,21.559044122695923
192,21.56091070175171
193,21.772703409194946
194,21.774527549743652
195,21.988303899765015
196,21.990079402923584
197,22.20584797859192
198,22.2076997756958
199,22.42542290687561
200,22.4272198677063
201,22.647042512893677
202,22.648876428604126
203,22.870741367340088
204,22.872583389282227
205,23.096628427505493
206,23.098384141921997
207,23.3247172832489
208,23.326615571975708
209,23.555079221725464
210,23.55700373649597
211,23.78772521018982
212,23.78956890106201
213,24.02273964881897
214,24.024604558944702
215,24.260205268859863
216,24.261979579925537
217,24.500144004821777
218,24.501927137374878
219,24.742671728134155
220,24.744565725326538
221,24.98786759376526
222,24.989643812179565
223,25.23575448989868
224,25.23759937286377
225,25.486412286758423
226,25.48832654953003
227,25.73992919921875
228,25.74177384376526
229,25.996354579925537
230,25.998140335083008
231,26.25581455230713
232,26.257595777511597
233,26.51837944984436
234,26.520248889923096
235,26.784175634384155
236,26.785972118377686
237,27.05330538749695
238,27.055104970932007
239,27.325855255126953
240,27.327766180038452
241,27.601943969726562
242,27.603818893432617
243,27.881664514541626
244,27.88348698616028
245,28.165155172348022
246,28.16695737838745
247,28.45253038406372
248,28.454313278198242
249,28.743916034698486
250,28.745702266693115
251,29.039472341537476
252,29.04130721092224
253,29.339405298233032
254,29.341355800628662
255,29.643805503845215
256,29.645601749420166
257,29.952905893325806
258,29.954702377319336
259,30.26679015159607
260,30.268681526184082
261,30.58568048477173
262,30.587478637695312
263,30.90981912612915
264,30.91167402267456
265,31.239426851272583
266,31.241479873657227
267,31.57473874092102
268,31.576653718948364
269,31.916088581085205
270,31.91786289215088
271,32.26370167732239
272,32.26547884941101
273,32.61798620223999
274,32.61988544464111
275,32.97905659675598
276,32.98098969459534
277,33.34745478630066
278,33.34938645362854
279,33.72353553771973
280,33.725401878356934
281,34.10748505592346
282,34.10934114456177
283,34.49999809265137
284,34.50178909301758
